tool	parameters	description	errors_05	errors_10	errors_15	errors_20	total_errors
Polypolish	-i 0.1 -v 0.82 -m 18 -d 5 --careful	random	17	9	6	4	36
Polypolish	-i 0.41 -v 0.75 -m 3 -d 3 --careful	mutated	10	5	4	1	20
Polypolish	-i 0.18 -v 0.71 -m 7 -d 3	random	11	5	5	4	25
Polypolish	-i 0.39 -v 0.78 -m 3 -d 3	mutated	11	5	3	1	20
Polypolish	-i 0.65 -v 0.7 -m 0 -d 11 --careful	random	18	18	18	18	72
Polypolish	-i 0.42 -v 0.73 -m 3 -d 3 --careful	mutated	10	3	4	1	18
Polypolish	-i 0.68 -v 0.77 -m 15 -d 5	random	24	18	7	12	61
Polypolish	-i 0.42 -v 0.75 -m 3 -d 2	mutated	16	3	3	0	22
Polypolish	-i 0.18 -v 0.89 -m 8 -d 13	random	17	16	10	9	52
Polypolish	-i 0.42 -v 0.68 -m 3 -d 3	mutated	11	3	3	0	17
Polypolish	-i 0.12 -v 0.96 -m 18 -d 19 --careful	random	18	18	14	12	62
Polypolish	-i 0.42 -v 0.68 -m 3 -d 3 --careful	mutated	10	3	4	1	18
Polypolish	-i 0.36 -v 0.92 -m 3 -d 14	random	18	17	12	9	56
Polypolish	-i 0.37 -v 0.68 -m 3 -d 4 --careful	mutated	13	8	4	4	29
Polypolish	-i 0.3 -v 0.89 -m 20 -d 16 --careful	random	18	17	12	9	56
Polypolish	-i 0.28 -v 0.75 -m 3 -d 13 --careful	random	18	17	11	9	55
Polypolish	-i 0.45 -v 0.68 -m 3 -d 3	mutated	11	3	3	0	17
Polypolish	-i 0.37 -v 0.75 -m 5 -d 17	random	18	18	12	10	58
Polypolish	-i 0.49 -v 0.68 -m 3 -d 3	mutated	11	3	3	0	17
Polypolish	-i 0.69 -v 0.79 -m 9 -d 8 --careful	random	17	10	6	4	37
Polypolish	-i 0.49 -v 0.63 -m 3 -d 2 --careful	mutated	15	3	4	1	23
Polypolish	-i 0.71 -v 0.83 -m 4 -d 6	random	17	11	6	7	41
Polypolish	-i 0.49 -v 0.68 -m 2 -d 3	mutated	11	6	4	3	24
Polypolish	-i 0.25 -v 0.46 -m 20 -d 10	random	17	13	7	6	43
Polypolish	-i 0.49 -v 0.68 -m 3 -d 3 --careful	mutated	10	3	4	1	18
Polypolish	-i 0.36 -v 0.57 -m 10 -d 20	random	18	18	15	12	63
Polypolish	-i 0.05 -v 0.42 -m 0 -d 15	random	18	18	18	18	72
Polypolish	-i 0.49 -v 0.68 -m 3 -d 2	mutated	16	3	3	0	22
Polypolish	-i 0.57 -v 0.65 -m 12 -d 20 --careful	random	18	18	15	12	63
Polypolish	-i 0.23 -v 0.5 -m 13 -d 18 --careful	random	18	18	12	10	58
Polypolish	-i 0.49 -v 0.74 -m 2 -d 3 --careful	mutated	10	6	4	4	24
Polypolish	-i 0.3 -v 0.46 -m 3 -d 6 --careful	random	17	9	4	4	34
Polypolish	-i 0.49 -v 0.74 -m 3 -d 3	mutated	11	3	3	0	17
Polypolish	-i 0.58 -v 0.75 -m 13 -d 1	random	524	31	10	5	570
Polypolish	-i 0.44 -v 0.7 -m 3 -d 3 --careful	mutated	10	3	4	1	18
Polypolish	-i 0.13 -v 0.66 -m 3 -d 12 --careful	random	18	15	11	8	52
Polypolish	-i 0.41 -v 0.65 -m 3 -d 2	mutated	16	5	3	0	24
Polypolish	-i 0.39 -v 0.98 -m 15 -d 5 --careful	random	14	8	6	4	32
Polypolish	-i 0.39 -v 0.78 -m 3 -d 3 --careful	mutated	10	5	4	1	20
Polypolish	-i 0.58 -v 0.8 -m 9 -d 15 --careful	random	18	17	12	9	56
Polypolish	-i 0.49 -v 0.74 -m 3 -d 2	mutated	16	3	3	0	22
Polypolish	-i 0.09 -v 0.55 -m 16 -d 17 --careful	random	18	17	12	9	56
Polypolish	-i 0.36 -v 0.57 -m 20 -d 17 --careful	random	18	17	12	9	56
Polypolish	-i 0.49 -v 0.74 -m 2 -d 3	mutated	11	6	4	4	25
Polypolish	-i 0.52 -v 0.54 -m 14 -d 20	random	18	18	15	12	63
Polypolish	-i 0.23 -v 0.27 -m 8 -d 6 --careful	random	17	9	4	4	34
Polypolish	-i 0.49 -v 0.74 -m 3 -d 3 --careful	mutated	10	3	4	1	18
Polypolish	-i 0.3 -v 0.61 -m 18 -d 17 --careful	random	18	17	12	9	56
Polypolish	-i 0.49 -v 0.74 -m 3 -d 4	mutated	14	6	4	3	27
Polypolish	-i 0.62 -v 0.93 -m 13 -d 14	random	18	17	14	10	59
Polypolish	-i 0.49 -v 0.69 -m 3 -d 4	mutated	14	6	4	3	27
Polypolish	-i 0.58 -v 0.79 -m 6 -d 8 --careful	random	17	10	6	4	37
Polypolish	-i 0.42 -v 0.71 -m 3 -d 3 --careful	mutated	10	3	4	1	18
Polypolish	-i 0.02 -v 0.89 -m 19 -d 15 --careful	random	18	18	17	17	70
Polypolish	-i 0.49 -v 0.74 -m 4 -d 4	mutated	14	8	3	3	28
Polypolish	-i 0.18 -v 0.55 -m 11 -d 3 --careful	random	12	5	5	4	26
Polypolish	-i 0.2 -v 0.46 -m 2 -d 17 --careful	random	18	18	14	14	64
Polypolish	-i 0.22 -v 0.81 -m 4 -d 12 --careful	random	17	15	11	8	51
Polypolish	-i 0.49 -v 0.72 -m 3 -d 4	mutated	14	6	4	3	27
Polypolish	-i 0.03 -v 0.87 -m 0 -d 19	random	18	18	18	18	72
Pypolca	--min_alt 2 --min_ratio 2.0	defaults	53	8	2	0	63
Pypolca	--min_alt 4 --min_ratio 3.0	careful mode	12	5	0	0	17
Pypolca	--min_alt 24 --min_ratio 5.57	random	18	18	16	15	67
Pypolca	--min_alt 3 --min_ratio 2.93	mutated	12	3	0	0	15
Pypolca	--min_alt 23 --min_ratio 2.03	random	18	18	15	15	66
Pypolca	--min_alt 4 --min_ratio 2.99	mutated	12	5	0	0	17
Pypolca	--min_alt 2 --min_ratio 16.6	random	13	3	3	1	20
Pypolca	--min_alt 3 --min_ratio 2.92	mutated	12	3	0	0	15
Pypolca	--min_alt 3 --min_ratio 1.72	random	12	3	0	0	15
Pypolca	--min_alt 12 --min_ratio 8.15	random	17	15	10	8	50
Pypolca	--min_alt 2 --min_ratio 1.4	random	54	8	2	0	64
Pypolca	--min_alt 18 --min_ratio 4.16	random	18	18	12	10	58
Pypolca	--min_alt 3 --min_ratio 1.7	mutated	12	3	0	0	15
Pypolca	--min_alt 15 --min_ratio 1.37	random	18	17	11	9	55
Pypolca	--min_alt 4 --min_ratio 1.75	mutated	12	5	0	0	17
Pypolca	--min_alt 3 --min_ratio 6.87	random	11	3	0	1	15
Pypolca	--min_alt 2 --min_ratio 6.93	mutated	13	3	0	1	17
Pypolca	--min_alt 8 --min_ratio 5.91	random	17	10	6	4	37
Pypolca	--min_alt 2 --min_ratio 6.87	mutated	13	3	0	1	17
Pypolca	--min_alt 10 --min_ratio 6.83	random	17	13	7	6	43
Pypolca	--min_alt 25 --min_ratio 0.52	random	18	18	17	16	69
Pypolca	--min_alt 8 --min_ratio 4.35	random	17	10	6	4	37
Pypolca	--min_alt 2 --min_ratio 6.79	mutated	13	3	0	1	17
Pypolca	--min_alt 2 --min_ratio 14.07	random	13	3	3	1	20
Pypolca	--min_alt 2 --min_ratio 6.8	mutated	13	3	0	1	17
Pypolca	--min_alt 12 --min_ratio 13.66	random	17	15	10	8	50
Pypolca	--min_alt 4 --min_ratio 6.87	mutated	12	5	0	1	18
Pypolca	--min_alt 18 --min_ratio 2.78	random	18	18	12	10	58
Pypolca	--min_alt 3 --min_ratio 6.83	mutated	11	3	0	1	15
Pypolca	--min_alt 16 --min_ratio 2.15	random	18	17	11	9	55
Pypolca	--min_alt 3 --min_ratio 6.75	mutated	11	3	0	1	15
Pypolca	--min_alt 7 --min_ratio 14.14	random	17	10	6	4	37
Pypolca	--min_alt 11 --min_ratio 6.23	random	17	13	8	6	44
Pypolca	--min_alt 2 --min_ratio 6.75	mutated	13	3	0	1	17
Pypolca	--min_alt 17 --min_ratio 1.19	random	18	17	11	9	55
Pypolca	--min_alt 4 --min_ratio 6.75	mutated	12	5	0	1	18
Pypolca	--min_alt 4 --min_ratio 5.01	random	12	5	0	1	18
Pypolca	--min_alt 4 --min_ratio 6.67	mutated	12	5	0	1	18
Pypolca	--min_alt 23 --min_ratio 11.51	random	18	18	15	15	66
Pypolca	--min_alt 4 --min_ratio 6.77	mutated	12	5	0	1	18
Pypolca	--min_alt 16 --min_ratio 0.84	random	18	17	11	9	55
Pypolca	--min_alt 3 --min_ratio 6.76	mutated	11	3	0	1	15
Pypolca	--min_alt 26 --min_ratio 1.38	random	18	18	17	16	69
Pypolca	--min_alt 4 --min_ratio 6.84	mutated	12	5	0	1	18
Pypolca	--min_alt 13 --min_ratio 7.59	random	17	16	10	9	52
Pypolca	--min_alt 2 --min_ratio 6.76	mutated	13	3	0	1	17
Pypolca	--min_alt 3 --min_ratio 0.97	random	16	3	1	1	21
Pypolca	--min_alt 3 --min_ratio 6.68	mutated	11	3	0	1	15
Pypolca	--min_alt 6 --min_ratio 20.39	random	17	8	3	1	29
Pypolca	--min_alt 4 --min_ratio 6.68	mutated	12	5	0	1	18
Pypolca	--min_alt 22 --min_ratio 0.57	random	18	18	15	15	66
Pypolca	--min_alt 10 --min_ratio 13.33	random	17	13	7	6	43
Pypolca	--min_alt 3 --min_ratio 6.62	mutated	11	3	0	1	15
Pypolca	--min_alt 13 --min_ratio 15.83	random	17	16	10	9	52
Pypolca	--min_alt 1 --min_ratio 1.0	random	118	18	5	1	142
Pypolca	--min_alt 26 --min_ratio 16.2	random	18	18	17	16	69
Pypolca	--min_alt 1 --min_ratio 5.18	random	13	3	0	1	17
Pypolca	--min_alt 7 --min_ratio 1.01	random	17	10	3	4	34
Pypolca	--min_alt 2 --min_ratio 6.69	mutated	13	3	0	1	17
Pypolca	--min_alt 23 --min_ratio 3.87	random	18	18	15	15	66
Pypolca	--min_alt 23 --min_ratio 13.41	random	18	18	15	15	66
Pypolca	--min_alt 17 --min_ratio 12.0	random	18	17	11	9	55
Pypolca	--min_alt 4 --min_ratio 6.64	mutated	12	5	0	1	18
Pypolca	--min_alt 8 --min_ratio 2.37	random	17	10	6	4	37
Pypolca	--min_alt 4 --min_ratio 6.62	mutated	12	5	0	1	18
Pypolca	--min_alt 12 --min_ratio 15.35	random	17	15	10	8	50
Pypolca	--min_alt 4 --min_ratio 6.56	mutated	12	5	0	1	18
Pypolca	--min_alt 1 --min_ratio 5.88	random	13	3	0	1	17
Pypolca	--min_alt 20 --min_ratio 20.77	random	18	18	15	12	63
Pypolca	--min_alt 26 --min_ratio 14.88	random	18	18	17	16	69
Pypolca	--min_alt 13 --min_ratio 0.58	random	17	16	10	9	52
Pypolca	--min_alt 4 --min_ratio 6.61	mutated	12	5	0	1	18
Pypolca	--min_alt 2 --min_ratio 2.78	random	14	3	0	0	17
Pypolca	--min_alt 3 --min_ratio 6.59	mutated	11	3	0	1	15
Pypolca	--min_alt 1 --min_ratio 18.95	random	13	3	3	1	20
Pypolca	--min_alt 4 --min_ratio 6.59	mutated	12	5	0	1	18
Pypolca	--min_alt 7 --min_ratio 6.96	random	17	10	3	4	34
Pypolca	--min_alt 20 --min_ratio 16.21	random	18	18	15	12	63
Pypolca	--min_alt 3 --min_ratio 6.61	mutated	11	3	0	1	15
Pypolca	--min_alt 14 --min_ratio 0.75	random	18	17	10	9	54
Pypolca	--min_alt 3 --min_ratio 6.67	mutated	11	3	0	1	15
Pypolca	--min_alt 17 --min_ratio 3.03	random	18	17	11	9	55
Pypolca	--min_alt 10 --min_ratio 14.29	random	17	13	7	6	43
Pypolca	--min_alt 18 --min_ratio 5.22	random	18	18	12	10	58
Pypolca	--min_alt 17 --min_ratio 25.81	random	18	17	11	9	55
Pypolca	--min_alt 2 --min_ratio 9.37	random	13	3	3	1	20
Pypolca	--min_alt 2 --min_ratio 2.22	random	14	3	0	0	17
Pypolca	--min_alt 3 --min_ratio 6.71	mutated	11	3	0	1	15
Pypolca	--min_alt 14 --min_ratio 7.88	random	18	17	10	9	54
Pypolca	--min_alt 15 --min_ratio 2.5	random	18	17	11	9	55
Pypolca	--min_alt 2 --min_ratio 13.62	random	13	3	3	1	20
Pypolca	--min_alt 2 --min_ratio 6.71	mutated	13	3	0	1	17
Pypolca	--min_alt 2 --min_ratio 10.97	random	13	3	3	1	20
Pypolca	--min_alt 3 --min_ratio 6.66	mutated	11	3	0	1	15
Pypolca	--min_alt 15 --min_ratio 9.38	random	18	17	11	9	55
Pypolca	--min_alt 9 --min_ratio 4.01	random	17	10	7	5	39
Pypolca	--min_alt 4 --min_ratio 11.62	random	12	5	3	1	21
Pypolca	--min_alt 4 --min_ratio 6.69	mutated	12	5	0	1	18
Pypolca	--min_alt 6 --min_ratio 1.34	random	17	8	0	1	26
Pypolca	--min_alt 3 --min_ratio 6.72	mutated	11	3	0	1	15
Pypolca	--min_alt 2 --min_ratio 0.65	random	183	58	20	3	264
Pypolca	--min_alt 1 --min_ratio 20.05	random	13	3	3	1	20
Pypolca	--min_alt 4 --min_ratio 6.74	mutated	12	5	0	1	18
Pypolca	--min_alt 2 --min_ratio 6.15	random	13	3	0	1	17
Pypolca	--min_alt 11 --min_ratio 24.9	random	17	13	8	6	44
Pypolca	--min_alt 2 --min_ratio 6.63	mutated	13	3	0	1	17
Pypolca	--min_alt 24 --min_ratio 10.21	random	18	18	16	15	67
Pypolca	--min_alt 4 --min_ratio 1.18	random	12	5	0	0	17
Pypolca	--min_alt 3 --min_ratio 6.79	mutated	11	3	0	1	15
Pypolca	--min_alt 6 --min_ratio 19.19	random	17	8	3	1	29
Pypolca	--min_alt 23 --min_ratio 2.2	random	18	18	15	15	66
Pypolca	--min_alt 4 --min_ratio 6.79	mutated	12	5	0	1	18
Pypolca	--min_alt 11 --min_ratio 2.33	random	17	13	8	6	44
Pypolca	--min_alt 4 --min_ratio 6.81	mutated	12	5	0	1	18
Pypolca	--min_alt 4 --min_ratio 0.66	random	12	5	2	3	22
Pypolca	--min_alt 2 --min_ratio 3.72	random	13	3	0	0	16
Pypolca	--min_alt 3 --min_ratio 6.8	mutated	11	3	0	1	15
Pypolca	--min_alt 8 --min_ratio 15.26	random	17	10	6	4	37
Pypolca	--min_alt 7 --min_ratio 21.61	random	17	10	6	4	37
Pypolca	--min_alt 10 --min_ratio 4.6	random	17	13	7	6	43
Pypolca	--min_alt 25 --min_ratio 0.96	random	18	18	17	16	69
Pypolca	--min_alt 4 --min_ratio 6.8	mutated	12	5	0	1	18
Pypolca	--min_alt 2 --min_ratio 6.19	random	13	3	0	1	17
Pypolca	--min_alt 18 --min_ratio 6.35	random	18	18	12	10	58
Pypolca	--min_alt 17 --min_ratio 9.88	random	18	17	11	9	55
Pypolca	--min_alt 1 --min_ratio 3.67	random	13	3	0	0	16
Pypolca	--min_alt 19 --min_ratio 8.39	random	18	18	13	11	60
Pypolca	--min_alt 2 --min_ratio 11.28	random	13	3	3	1	20
Pypolca	--min_alt 2 --min_ratio 6.82	mutated	13	3	0	1	17
Pypolca	--min_alt 12 --min_ratio 5.47	random	17	15	10	8	50
Pypolca	--min_alt 3 --min_ratio 4.53	random	11	3	0	0	14
Pypolca	--min_alt 2 --min_ratio 4.53	mutated	13	3	0	0	16
Pypolca	--min_alt 25 --min_ratio 16.95	random	18	18	17	16	69
Pypolca	--min_alt 7 --min_ratio 11.27	random	17	10	6	4	37
Pypolca	--min_alt 4 --min_ratio 4.56	mutated	12	5	0	0	17
Pypolca	--min_alt 4 --min_ratio 3.87	random	12	5	0	0	17
Pypolca	--min_alt 2 --min_ratio 4.61	mutated	13	3	0	0	16
Pypolca	--min_alt 3 --min_ratio 22.32	random	11	3	3	1	18
Pypolca	--min_alt 2 --min_ratio 12.02	random	13	3	3	1	20
Pypolca	--min_alt 4 --min_ratio 4.43	mutated	12	5	0	0	17
Pypolca	--min_alt 2 --min_ratio 5.0	random	13	3	0	0	16
Pypolca	--min_alt 16 --min_ratio 3.94	random	18	17	11	9	55
Pypolca	--min_alt 2 --min_ratio 4.46	mutated	13	3	0	0	16
Pypolca	--min_alt 4 --min_ratio 20.62	random	12	5	3	1	21
Pypolca	--min_alt 11 --min_ratio 10.66	random	17	13	8	6	44
Pypolca	--min_alt 4 --min_ratio 4.48	mutated	12	5	0	0	17
Pypolca	--min_alt 7 --min_ratio 2.03	random	17	10	3	4	34
Pypolca	--min_alt 3 --min_ratio 4.47	mutated	11	3	0	0	14
Pypolca	--min_alt 8 --min_ratio 14.4	random	17	10	6	4	37
Pypolca	--min_alt 3 --min_ratio 4.45	mutated	11	3	0	0	14
Pypolca	--min_alt 9 --min_ratio 9.1	random	17	10	7	5	39
Pypolca	--min_alt 4 --min_ratio 4.42	mutated	12	5	0	0	17
Pypolca	--min_alt 3 --min_ratio 13.57	random	11	3	3	1	18
Pypolca	--min_alt 4 --min_ratio 4.45	mutated	12	5	0	0	17
Pypolca	--min_alt 15 --min_ratio 7.8	random	18	17	11	9	55
Pypolca	--min_alt 3 --min_ratio 4.4	mutated	11	3	0	0	14
Pypolca	--min_alt 26 --min_ratio 5.64	random	18	18	17	16	69
Pypolca	--min_alt 4 --min_ratio 4.46	mutated	12	5	0	0	17
Pypolca	--min_alt 11 --min_ratio 4.22	random	17	13	8	6	44
Pypolca	--min_alt 19 --min_ratio 15.01	random	18	18	13	11	60
Pypolca	--min_alt 19 --min_ratio 3.39	random	18	18	13	11	60
Pypolca	--min_alt 2 --min_ratio 4.41	mutated	13	3	0	0	16
Pypolca	--min_alt 3 --min_ratio 20.93	random	11	3	3	1	18
Pypolca	--min_alt 4 --min_ratio 4.36	mutated	12	5	0	0	17
Pypolca	--min_alt 10 --min_ratio 1.43	random	17	13	7	6	43
Pypolca	--min_alt 2 --min_ratio 4.33	mutated	13	3	0	0	16
Pypolca	--min_alt 21 --min_ratio 0.9	random	18	18	15	13	64
Pypolca	--min_alt 20 --min_ratio 26.44	random	18	18	15	12	63
Pypolca	--min_alt 2 --min_ratio 4.32	mutated	13	3	0	0	16
Pypolca	--min_alt 3 --min_ratio 8.83	random	11	3	3	1	18
Pypolca	--min_alt 8 --min_ratio 0.69	random	17	10	6	4	37
Pypolca	--min_alt 1 --min_ratio 20.67	random	13	3	3	1	20
Pypolca	--min_alt 2 --min_ratio 4.4	mutated	13	3	0	0	16
Pypolca	--min_alt 2 --min_ratio 5.86	random	13	3	0	1	17
Pypolca	--min_alt 3 --min_ratio 1.25	random	13	3	0	0	16
Pypolca	--min_alt 4 --min_ratio 0.53	random	13	8	3	5	29
Pypolca	--min_alt 4 --min_ratio 4.47	mutated	12	5	0	0	17
Pypolca	--min_alt 23 --min_ratio 9.11	random	18	18	15	15	66
Pypolca	--min_alt 12 --min_ratio 3.61	random	17	15	10	8	50
Pypolca	--min_alt 24 --min_ratio 21.71	random	18	18	16	15	67
Pypolca	--min_alt 21 --min_ratio 5.96	random	18	18	15	13	64
Pypolca	--min_alt 2 --min_ratio 7.54	random	13	3	3	1	20
Pypolca	--min_alt 3 --min_ratio 12.58	random	11	3	3	1	18
Pypolca	--min_alt 19 --min_ratio 6.93	random	18	18	13	11	60
Pypolca	--min_alt 5 --min_ratio 3.91	random	13	6	0	0	19
Pypolca	--min_alt 2 --min_ratio 24.76	random	13	3	3	1	20
Pypolca	--min_alt 4 --min_ratio 4.4	mutated	12	5	0	0	17
Pypolca	--min_alt 15 --min_ratio 21.08	random	18	17	11	9	55
Pypolca	--min_alt 3 --min_ratio 4.42	mutated	11	3	0	0	14
Pypolca	--min_alt 21 --min_ratio 1.87	random	18	18	15	13	64
Pypolca	--min_alt 4 --min_ratio 5.24	random	12	5	0	1	18
Pypolca	--min_alt 3 --min_ratio 1.13	random	13	3	0	0	16
Pypolca	--min_alt 3 --min_ratio 4.48	mutated	11	3	0	0	14
Pypolca	--min_alt 2 --min_ratio 13.78	random	13	3	3	1	20
Pypolca	--min_alt 12 --min_ratio 17.39	random	17	15	10	8	50
Pypolca	--min_alt 2 --min_ratio 4.48	mutated	13	3	0	0	16
Pypolca	--min_alt 26 --min_ratio 2.35	random	18	18	17	16	69
Pypolca	--min_alt 4 --min_ratio 4.54	mutated	12	5	0	0	17
Pypolca	--min_alt 14 --min_ratio 2.24	random	18	17	10	9	54
Pypolca	--min_alt 4 --min_ratio 4.52	mutated	12	5	0	0	17
Pypolca	--min_alt 5 --min_ratio 0.62	random	13	6	2	2	23
Pypolca	--min_alt 17 --min_ratio 17.14	random	18	17	11	9	55
Pypolca	--min_alt 10 --min_ratio 3.65	random	17	13	7	6	43
Pypolca	--min_alt 16 --min_ratio 13.41	random	18	17	11	9	55
Pypolca	--min_alt 3 --min_ratio 26.55	random	11	3	3	1	18
Pypolca	--min_alt 22 --min_ratio 23.07	random	18	18	15	15	66
Pypolca	--min_alt 20 --min_ratio 18.62	random	18	18	15	12	63
Pypolca	--min_alt 3 --min_ratio 23.44	random	11	3	3	1	18
Pypolca	--min_alt 3 --min_ratio 4.43	mutated	11	3	0	0	14
Pypolca	--min_alt 13 --min_ratio 5.25	random	17	16	10	9	52
Pypolca	--min_alt 15 --min_ratio 10.48	random	18	17	11	9	55
Pypolca	--min_alt 4 --min_ratio 4.34	mutated	12	5	0	0	17
Pypolca	--min_alt 25 --min_ratio 6.12	random	18	18	17	16	69
Pypolca	--min_alt 5 --min_ratio 24.67	random	13	6	3	1	23
Pypolca	--min_alt 3 --min_ratio 12.2	random	11	3	3	1	18
Pypolca	--min_alt 2 --min_ratio 4.38	mutated	13	3	0	0	16
Pypolca	--min_alt 25 --min_ratio 1.71	random	18	18	17	16	69
Pypolca	--min_alt 4 --min_ratio 4.44	mutated	12	5	0	0	17
Pypolca	--min_alt 3 --min_ratio 12.76	random	11	3	3	1	18
Pypolca	--min_alt 3 --min_ratio 4.39	mutated	11	3	0	0	14
Pypolca	--min_alt 14 --min_ratio 0.83	random	18	17	10	9	54
Pypolca	--min_alt 2 --min_ratio 4.39	mutated	13	3	0	0	16
Pypolca	--min_alt 11 --min_ratio 19.09	random	17	13	8	6	44
Pypolca	--min_alt 3 --min_ratio 4.41	mutated	11	3	0	0	14
Pypolca	--min_alt 19 --min_ratio 2.04	random	18	18	13	11	60
Pypolca	--min_alt 2 --min_ratio 1.28	random	54	8	2	0	64
Pypolca	--min_alt 2 --min_ratio 2.62	random	14	3	0	0	17
Pypolca	--min_alt 4 --min_ratio 4.41	mutated	12	5	0	0	17
Pypolca	--min_alt 2 --min_ratio 13.57	random	13	3	3	1	20
Pypolca	--min_alt 19 --min_ratio 26.23	random	18	18	13	11	60
Pypolca	--min_alt 3 --min_ratio 4.37	mutated	11	3	0	0	14
Pypolca	--min_alt 4 --min_ratio 14.09	random	12	5	3	1	21
Pypolca	--min_alt 17 --min_ratio 2.58	random	18	17	11	9	55
Pypolca	--min_alt 3 --min_ratio 4.32	mutated	11	3	0	0	14
Pypolca	--min_alt 6 --min_ratio 14.07	random	17	8	3	1	29
Pypolca	--min_alt 24 --min_ratio 3.01	random	18	18	16	15	67
Pypolca	--min_alt 6 --min_ratio 2.63	random	17	8	0	1	26
Pypolca	--min_alt 5 --min_ratio 4.37	random	13	6	0	0	19
Pypolca	--min_alt 8 --min_ratio 11.55	random	17	10	6	4	37
Pypolca	--min_alt 4 --min_ratio 4.39	mutated	12	5	0	0	17
Pypolca	--min_alt 4 --min_ratio 8.53	random	12	5	3	1	21
Pypolca	--min_alt 19 --min_ratio 14.0	random	18	18	13	11	60
Pypolca	--min_alt 4 --min_ratio 4.32	mutated	12	5	0	0	17
Pypolca	--min_alt 26 --min_ratio 3.2	random	18	18	17	16	69
Pypolca	--min_alt 3 --min_ratio 4.23	mutated	11	3	0	0	14
Pypolca	--min_alt 1 --min_ratio 14.4	random	13	3	3	1	20
Pypolca	--min_alt 2 --min_ratio 4.19	mutated	13	3	0	0	16
Pypolca	--min_alt 7 --min_ratio 3.27	random	17	10	3	4	34
Pypolca	--min_alt 3 --min_ratio 4.2	mutated	11	3	0	0	14
Pypolca	--min_alt 22 --min_ratio 5.79	random	18	18	15	15	66
Pypolca	--min_alt 2 --min_ratio 4.14	mutated	13	3	0	0	16
Pypolca	--min_alt 7 --min_ratio 10.21	random	17	10	6	4	37
Pypolca	--min_alt 3 --min_ratio 4.19	mutated	11	3	0	0	14
Pypolca	--min_alt 18 --min_ratio 9.13	random	18	18	12	10	58
Pypolca	--min_alt 17 --min_ratio 11.26	random	18	17	11	9	55
Pypolca	--min_alt 2 --min_ratio 19.04	random	13	3	3	1	20
Pypolca	--min_alt 2 --min_ratio 4.15	mutated	13	3	0	0	16
Pypolca	--min_alt 25 --min_ratio 7.63	random	18	18	17	16	69
Pypolca	--min_alt 3 --min_ratio 4.21	mutated	11	3	0	0	14
Pypolca	--min_alt 1 --min_ratio 2.01	random	14	3	0	0	17
Pypolca	--min_alt 8 --min_ratio 0.85	random	17	10	6	4	37
Pypolca	--min_alt 6 --min_ratio 3.12	random	17	8	0	1	26
Pypolca	--min_alt 3 --min_ratio 4.16	mutated	11	3	0	0	14
Pypolca	--min_alt 16 --min_ratio 1.0	random	18	17	11	9	55
Pypolca	--min_alt 3 --min_ratio 4.08	mutated	11	3	0	0	14
Pypolca	--min_alt 4 --min_ratio 6.44	random	12	5	0	1	18
Pypolca	--min_alt 4 --min_ratio 4.08	mutated	12	5	0	0	17
Pypolca	--min_alt 17 --min_ratio 2.19	random	18	17	11	9	55
Pypolca	--min_alt 17 --min_ratio 1.09	random	18	17	11	9	55
Pypolca	--min_alt 2 --min_ratio 4.08	mutated	13	3	0	0	16
Pypolca	--min_alt 12 --min_ratio 15.06	random	17	15	10	8	50
Pypolca	--min_alt 10 --min_ratio 14.3	random	17	13	7	6	43
Pypolca	--min_alt 8 --min_ratio 1.17	random	17	10	6	4	37
Pypolca	--min_alt 3 --min_ratio 4.17	mutated	11	3	0	0	14
Pypolca	--min_alt 12 --min_ratio 24.25	random	17	15	10	8	50
Pypolca	--min_alt 3 --min_ratio 4.26	mutated	11	3	0	0	14
Pypolca	--min_alt 2 --min_ratio 2.51	random	14	3	0	0	17
Pypolca	--min_alt 3 --min_ratio 4.18	mutated	11	3	0	0	14
Pypolca	--min_alt 20 --min_ratio 2.44	random	18	18	15	12	63
Pypolca	--min_alt 2 --min_ratio 4.18	mutated	13	3	0	0	16
Pypolca	--min_alt 16 --min_ratio 5.47	random	18	17	11	9	55
Pypolca	--min_alt 4 --min_ratio 4.18	mutated	12	5	0	0	17
Pypolca	--min_alt 18 --min_ratio 20.34	random	18	18	12	10	58
Pypolca	--min_alt 20 --min_ratio 2.01	random	18	18	15	12	63
Pypolca	--min_alt 3 --min_ratio 4.1	mutated	11	3	0	0	14
Pypolca	--min_alt 5 --min_ratio 20.8	random	13	6	3	1	23
Pypolca	--min_alt 13 --min_ratio 16.96	random	17	16	10	9	52
Pypolca	--min_alt 3 --min_ratio 4.09	mutated	11	3	0	0	14
Pypolca	--min_alt 1 --min_ratio 1.22	random	54	8	2	0	64
Pypolca	--min_alt 3 --min_ratio 17.26	random	11	3	3	1	18
Pypolca	--min_alt 2 --min_ratio 4.09	mutated	13	3	0	0	16
Pypolca	--min_alt 3 --min_ratio 2.24	random	12	3	0	0	15
Pypolca	--min_alt 2 --min_ratio 4.12	mutated	13	3	0	0	16
Pypolca	--min_alt 4 --min_ratio 1.06	random	12	5	0	0	17
Pypolca	--min_alt 3 --min_ratio 1.41	random	13	3	0	0	16
Pypolca	--min_alt 9 --min_ratio 4.97	random	17	10	7	5	39
Pypolca	--min_alt 3 --min_ratio 3.99	mutated	11	3	0	0	14
Pypolca	--min_alt 4 --min_ratio 0.8	random	12	5	0	1	18
